train/delta_std,train/iterations,rollout/return_std,rollout/ep_rew_mean,rollout/ep_len_mean,train/step_size,train/learning_rate,time/total_timesteps,time/time_elapsed,time/fps,eval/mean_ep_length,eval/mean_reward
0.05,1646,122.83863067626953,-41.432343125,144.0,2.0351903003756888e-05,0.02,2635460,4220,624,,
0.05,1647,125.279296875,-40.519232062499995,119.0,1.9955410607508384e-05,0.02,2637364,4222,624,,
0.05,1648,92.06390380859375,-88.67048700000001,103.25,2.715505070227664e-05,0.02,2639016,4224,624,,
0.05,1649,139.7362060546875,-34.078627937499995,144.375,1.7890852177515626e-05,0.02,2641326,4227,624,,
0.05,1650,130.91342163085938,-80.27729256250001,104.8125,1.9096589312539436e-05,0.02,2643003,4229,624,,
0.05,1651,101.42186737060547,-34.2684394375,132.125,2.4649516490171663e-05,0.02,2645117,4231,625,,
0.05,1652,128.55154418945312,-64.316329125,115.375,1.9447452359599993e-05,0.02,2646963,4234,625,,
0.05,1653,116.19479370117188,-77.6622281875,97.5,2.1515592379728332e-05,0.02,2648523,4235,625,,
0.05,1654,147.86630249023438,0.7012300625000005,162.875,1.690716453595087e-05,0.02,2651129,4239,625,,
0.05,1655,108.62932586669922,-30.55962125,152.375,2.301404128957074e-05,0.02,2653567,4242,625,,
0.05,1656,143.05223083496094,-38.4527001875,144.8125,1.7476133507443592e-05,0.02,2655884,4246,625,,
0.05,1657,134.01426696777344,-82.35482425,106.3125,1.8654729501577094e-05,0.02,2657585,4247,625,,
0.05,1658,137.24642944335938,-38.7751969375,110.9375,1.8215408999822102e-05,0.02,2659360,4249,625,,
0.05,1659,122.86631774902344,-27.0786565625,162.25,2.0347315512481146e-05,0.02,2661956,4253,625,,
0.05,1660,104.43470001220703,-144.0847446875,90.5625,2.393840259173885e-05,0.02,2663405,4254,625,,
0.05,1661,91.58695983886719,-35.850910625,110.5,2.7296460757497698e-05,0.02,2665173,4256,626,,
0.05,1662,122.38002014160156,-17.626977687500002,115.4375,2.0428171410458162e-05,0.02,2667020,4258,626,,
0.05,1663,120.87557983398438,-36.2971446875,129.6875,2.0682422473328188e-05,0.02,2669095,4261,626,,
0.05,1664,95.51350402832031,-35.708898125000005,92.625,2.6174308004556224e-05,0.02,2670577,4263,626,,
0.05,1665,114.4476089477539,0.2901185625000009,133.375,2.1844056391273625e-05,0.02,2672711,4265,626,,
0.05,1666,150.08840942382812,-2.002830687500001,121.375,1.6656847947160713e-05,0.02,2674653,4267,626,,
0.05,1667,137.0469207763672,-37.355555875,293.125,1.8241926227346994e-05,0.02,2679343,4282,625,,
0.05,1668,84.24002838134766,-100.571419875,89.0,2.9677103157155216e-05,0.02,2680767,4283,625,,
0.05,1669,91.45626068115234,-31.732396875,91.6875,2.7335472623235546e-05,0.02,2682234,4285,625,,
0.05,1670,134.60272216796875,11.089872124999992,111.4375,1.8573175111669116e-05,0.02,2684017,4287,626,,
0.05,1671,119.12295532226562,-69.019101125,100.375,2.0986717572668567e-05,0.02,2685623,4289,626,,
0.05,1672,106.31637573242188,-65.0275274375,103.75,2.3514721760875545e-05,0.02,2687283,4291,626,,
0.05,1673,104.07806396484375,-37.941226,97.0,2.4020431737881154e-05,0.02,2688835,4292,626,,
0.05,1674,87.22906494140625,-65.03538950000001,85.8125,2.8660171665251255e-05,0.02,2690208,4293,626,,
0.05,1675,88.28855895996094,-62.2801623125,113.75,2.8316238967818208e-05,0.02,2692028,4295,626,,
0.05,1676,73.4996337890625,-15.1663939375,96.0,3.401377398404293e-05,0.02,2693564,4297,626,,
0.05,1677,117.79473876953125,-14.867319625,102.75,2.1223357180133462e-05,0.02,2695208,4299,626,,
0.05,1678,83.13656616210938,-39.6801148125,90.625,3.0071003493503667e-05,0.02,2696658,4301,626,,
0.05,1679,154.4900665283203,16.2424578125,116.5625,1.6182269973796792e-05,0.02,2698523,4303,627,,
,,,,,,,2700000,,,108.0,-16.61094385186443
0.05,1680,80.2018051147461,-63.1266406875,100.625,3.1171366572380066e-05,0.02,2700133,4305,627,,
0.05,1681,121.05158996582031,-37.1807084375,97.8125,2.0652350940508768e-05,0.02,2701698,4306,627,,
0.05,1682,142.58236694335938,-55.72980187499999,94.5625,1.7533724530949257e-05,0.02,2703211,4308,627,,
0.05,1683,131.57940673828125,-84.768049125,86.8125,1.899993367260322e-05,0.02,2704600,4309,627,,
0.05,1684,130.09376525878906,0.1557113124999958,124.0625,1.921690818562638e-05,0.02,2706585,4312,627,,
0.05,1685,119.04402923583984,-58.4167284375,98.375,2.1000632841605693e-05,0.02,2708159,4314,627,,
0.05,1686,127.61052703857422,-15.484708500000004,124.875,1.9590859665186144e-05,0.02,2710157,4316,627,,
0.05,1687,76.393798828125,-53.764990375000004,239.375,3.272516914876178e-05,0.02,2713987,4332,626,,
0.05,1688,114.99888610839844,-54.4366265625,81.6875,2.1739340809290297e-05,0.02,2715294,4333,626,,
0.05,1689,91.61495971679688,-113.0900984375,105.4375,2.7288118872093037e-05,0.02,2716981,4335,626,,
0.05,1690,99.6625747680664,-59.0119669375,84.75,2.508464240236208e-05,0.02,2718337,4336,626,,
0.05,1691,88.27420043945312,-58.380727875000005,83.375,2.832084646797739e-05,0.02,2719671,4338,626,,
0.05,1692,119.09313201904297,-42.4561676875,99.5625,2.099197263305541e-05,0.02,2721264,4339,627,,
0.05,1693,112.79911804199219,-55.200359312500005,89.5625,2.216329266957473e-05,0.02,2722697,4341,627,,
0.05,1694,118.12501525878906,-82.98636743750001,91.4375,2.116401810781099e-05,0.02,2724160,4342,627,,
0.05,1695,60.332237243652344,-54.340471812500006,94.3125,4.143721889704466e-05,0.02,2725669,4344,627,,
0.05,1696,114.98060607910156,-28.6368731875,100.3125,2.1742796889157034e-05,0.02,2727274,4346,627,,
0.05,1697,154.40895080566406,6.010544750000001,110.0,1.6190771930268966e-05,0.02,2729034,4347,627,,
0.05,1698,134.69851684570312,-48.143777875,218.5,1.8559965610620566e-05,0.02,2732530,4357,627,,
0.05,1699,127.22671508789062,-70.79930675,161.3125,1.9649960449896753e-05,0.02,2735111,4362,627,,
0.05,1700,130.87399291992188,-100.55395150000001,111.0,1.910234277602285e-05,0.02,2736887,4364,627,,
0.05,1701,139.30038452148438,-20.45783025,109.875,1.7946827938430943e-05,0.02,2738645,4367,627,,
0.05,1702,124.74951171875,-47.11427075,108.0,2.004015914280899e-05,0.02,2740373,4370,627,,
0.05,1703,70.75460052490234,-66.16455562499999,87.0625,3.5333388950675726e-05,0.02,2741766,4372,627,,
0.05,1704,136.88153076171875,-52.059007937500006,107.6875,1.8263968740939163e-05,0.02,2743489,4374,627,,
0.05,1705,75.11898803710938,-60.2181890625,95.1875,3.328053207951598e-05,0.02,2745012,4376,627,,
0.05,1706,158.1851348876953,4.917321125000004,136.4375,1.5804265785845928e-05,0.02,2747195,4378,627,,
0.05,1707,85.01119995117188,-84.3329353125,88.9375,2.940788726846222e-05,0.02,2748618,4380,627,,
0.05,1708,92.1043472290039,-64.113433375,170.0625,2.7143125407746993e-05,0.02,2751339,4384,627,,
0.05,1709,137.04270935058594,-45.0353624375,114.8125,1.824248829507269e-05,0.02,2753176,4386,627,,
0.05,1710,65.51953125,-89.13031281250001,105.9375,3.815655873040669e-05,0.02,2754871,4388,627,,
0.05,1711,78.68350219726562,-57.13702581249999,72.5,3.177285907440819e-05,0.02,2756031,4389,627,,
0.05,1712,114.48795318603516,-43.643878375,128.0,2.183635842811782e-05,0.02,2758079,4392,627,,
0.05,1713,79.80057525634766,-78.25911975,262.8125,3.1328094337368384e-05,0.02,2762284,4411,626,,
0.05,1714,114.04945373535156,-30.086434750000002,94.0,2.192031570302788e-05,0.02,2763788,4413,626,,
0.05,1715,107.56611633300781,-70.3708683125,204.625,2.324152046639938e-05,0.02,2767062,4422,625,,
0.05,1716,118.55469512939453,-69.8623208125,178.9375,2.1087313143652864e-05,0.02,2769925,4428,625,,
0.05,1717,121.55021667480469,-81.94733374999998,95.6875,2.0567629690049216e-05,0.02,2771456,4429,625,,
0.05,1718,116.04302215576172,-63.5253685,127.4375,2.1543732145801187e-05,0.02,2773495,4432,625,,
0.05,1719,85.85868835449219,-38.417033062499996,287.1875,2.9117611120454967e-05,0.02,2778090,4449,624,,
0.05,1720,126.8272933959961,-80.45462950000001,383.5625,1.9711844288394786e-05,0.02,2784227,4499,618,,
0.05,1721,85.42915344238281,-79.448132875,84.875,2.926401430158876e-05,0.02,2785585,4501,618,,
0.05,1722,135.507080078125,-50.106444999999994,104.875,1.8449220078764483e-05,0.02,2787263,4503,618,,
0.05,1723,113.10283660888672,-21.048440312500002,94.375,2.2103777155280113e-05,0.02,2788773,4504,619,,
0.05,1724,97.12036895751953,-29.801480687499996,86.25,2.5741252102307044e-05,0.02,2790153,4506,619,,
0.05,1725,104.73573303222656,-62.9913875,105.9375,2.3869599317549728e-05,0.02,2791848,4507,619,,
0.05,1726,138.9972686767578,-39.6077465625,114.375,1.7985963495448232e-05,0.02,2793678,4509,619,,
0.05,1727,134.92791748046875,-61.012533375000004,290.75,1.8528411601437256e-05,0.02,2798330,4522,618,,
,,,,,,,2800000,,,66.6,-89.43124056262896
0.05,1728,117.28673553466797,-105.5279454375,118.875,2.1315281628631055e-05,0.02,2800232,4524,618,,
0.05,1729,113.64627838134766,-22.008673,115.0,2.1998081138008274e-05,0.02,2802072,4526,619,,
0.05,1730,59.35639953613281,-36.348285125,111.25,4.211845589452423e-05,0.02,2803852,4528,619,,
0.05,1731,84.5605239868164,-37.565158312499996,117.4375,2.956462230940815e-05,0.02,2805731,4531,619,,
0.05,1732,116.41336822509766,-41.5071174375,174.375,2.1475196263054386e-05,0.02,2808521,4536,619,,
0.05,1733,152.8329315185547,-0.15312137499999778,288.625,1.635773151065223e-05,0.02,2813139,4551,618,,
0.05,1734,121.16619110107422,-91.1561106875,336.5,2.0632818632293493e-05,0.02,2818523,4566,617,,
0.05,1735,103.6974105834961,-60.62005187499999,115.4375,2.4108603611239232e-05,0.02,2820370,4569,617,,
0.05,1736,138.8219451904297,-43.181025125000005,122.0,1.8008679035119712e-05,0.02,2822322,4571,617,,
0.05,1737,101.25740051269531,-83.94206975,287.625,2.4689552446943708e-05,0.02,2826924,4587,616,,
0.05,1738,157.58424377441406,-53.49730406250001,437.625,1.5864530723774806e-05,0.02,2833926,4617,613,,
0.05,1739,123.89664459228516,-77.03306674999999,197.6875,2.0178109480184503e-05,0.02,2837089,4623,613,,
0.05,1740,124.85041046142578,-71.96015718749999,101.25,2.0023962861159816e-05,0.02,2838709,4625,613,,
0.05,1741,77.73918151855469,-58.0484490625,102.8125,3.2158815884031355e-05,0.02,2840354,4627,613,,
0.05,1742,108.28609466552734,-76.3434630625,96.25,2.3086990040610544e-05,0.02,2841894,4629,613,,
0.05,1743,114.45887756347656,-66.1034563125,93.9375,2.184190452680923e-05,0.02,2843397,4630,614,,
0.05,1744,114.88162994384766,-40.5248805,103.75,2.176152884203475e-05,0.02,2845057,4632,614,,
0.05,1745,97.74044036865234,-87.81500818749998,98.5,2.5577946871635504e-05,0.02,2846633,4634,614,,
0.05,1746,92.7859115600586,-61.53047050000001,280.125,2.694374597922433e-05,0.02,2851115,4657,612,,
0.05,1747,122.30162048339844,-95.42327706249999,86.75,2.044126631517429e-05,0.02,2852503,4658,612,,
0.05,1748,151.7489776611328,-84.475162125,95.4375,1.64745761139784e-05,0.02,2854030,4660,612,,
0.05,1749,133.21322631835938,-29.8869595625,108.375,1.8766904759104364e-05,0.02,2855764,4662,612,,
0.05,1750,151.70530700683594,-57.0107643125,143.0,1.647931640036404e-05,0.02,2858052,4665,612,,
0.05,1751,97.35234832763672,-91.65897075000001,94.625,2.5679913960630074e-05,0.02,2859566,4666,612,,
0.05,1752,98.86357116699219,-58.45013425,98.0625,2.528737240936607e-05,0.02,2861135,4668,612,,
0.05,1753,133.49403381347656,-42.58017525,121.0625,1.872742905106861e-05,0.02,2863072,4670,613,,
0.05,1754,95.47734069824219,-96.8176795,103.8125,2.618422149680555e-05,0.02,2864733,4672,613,,
0.05,1755,49.8154411315918,-64.04340024999999,87.6875,5.018524097977206e-05,0.02,2866136,4673,613,,
0.05,1756,77.67756652832031,-79.4825990625,86.8125,3.2184321753447875e-05,0.02,2867525,4674,613,,
0.05,1757,106.73009490966797,-95.81909006250001,87.5625,2.342357038287446e-05,0.02,2868926,4676,613,,
0.05,1758,89.93423461914062,-154.5235551875,88.375,2.7798090741271153e-05,0.02,2870340,4677,613,,
0.05,1759,96.78766632080078,-114.27531693750001,92.625,2.5829736841842532e-05,0.02,2871822,4678,613,,
0.05,1760,75.40830993652344,-82.36697293750001,81.875,3.315284266136587e-05,0.02,2873132,4680,613,,
0.05,1761,60.6308708190918,-53.88173012500001,87.875,4.123311737203039e-05,0.02,2874538,4681,614,,
0.05,1762,78.09319305419922,-68.85216,81.5,3.201303115929477e-05,0.02,2875842,4682,614,,
0.05,1763,52.0200080871582,-74.9627906875,72.4375,4.8058431275421754e-05,0.02,2877001,4683,614,,
0.05,1764,75.47533416748047,-96.5126310625,75.9375,3.312340413685888e-05,0.02,2878216,4685,614,,
0.05,1765,58.44028854370117,-73.11652406249999,80.125,4.277870539226569e-05,0.02,2879498,4686,614,,
0.05,1766,46.687538146972656,-33.0258320625,87.9375,5.354747918318026e-05,0.02,2880905,4687,614,,
0.05,1767,64.4487075805664,-80.3256265,80.25,3.879053838318214e-05,0.02,2882189,4688,614,,
0.05,1768,76.10662078857422,-94.5026745,112.25,3.284865306341089e-05,0.02,2883985,4690,614,,
0.05,1769,114.59368896484375,-72.1879859375,88.375,2.181620948249474e-05,0.02,2885399,4692,614,,
0.05,1770,82.94548034667969,-95.8468775625,82.6875,3.014027970493771e-05,0.02,2886722,4693,615,,
0.05,1771,91.38818359375,-109.332524875,76.25,2.7355832571629435e-05,0.02,2887942,4694,615,,
0.05,1772,70.66949462890625,-82.6669000625,80.625,3.537594238878228e-05,0.02,2889232,4696,615,,
0.05,1773,88.04015350341797,-110.0680524375,81.25,2.8396134439390153e-05,0.02,2890532,4697,615,,
0.05,1774,48.00709915161133,-84.4029429375,71.625,5.207563299336471e-05,0.02,2891678,4698,615,,
0.05,1775,76.49004364013672,-106.3457823125,84.75,3.268399086664431e-05,0.02,2893034,4699,615,,
0.05,1776,54.939735412597656,-61.3521056875,85.375,4.550440644379705e-05,0.02,2894400,4700,615,,
0.05,1777,59.130741119384766,-41.6424716875,80.125,4.2279192712157965e-05,0.02,2895682,4702,615,,
0.05,1778,93.60874938964844,-108.86588474999999,87.625,2.6706904463935643e-05,0.02,2897084,4703,615,,
0.05,1779,90.36624908447266,-80.3426651875,85.75,2.7665195375448093e-05,0.02,2898456,4705,616,,
,,,,,,,2900000,,,90.8,-20.568643590807916
0.05,1780,124.34210968017578,-54.865185874999995,100.4375,2.0105819203308783e-05,0.02,2900063,4707,616,,
0.05,1781,91.76287078857422,-72.7226940625,82.5625,2.7244133889325894e-05,0.02,2901384,4708,616,,
0.05,1782,78.53370666503906,-77.26873287500001,81.4375,3.183346416335553e-05,0.02,2902687,4710,616,,
0.05,1783,68.10762786865234,-43.491229437499996,77.0625,3.6706605897052214e-05,0.02,2903920,4711,616,,
0.05,1784,64.31974792480469,-72.27205525,84.5625,3.8868311094120145e-05,0.02,2905273,4712,616,,
0.05,1785,130.80764770507812,-72.8498491875,89.5625,1.911203253257554e-05,0.02,2906706,4714,616,,
0.05,1786,109.83738708496094,-21.055182750000004,110.0625,2.2760919819120318e-05,0.02,2908467,4716,616,,
0.05,1787,104.22701263427734,-62.3008968125,83.6875,2.3986103769857436e-05,0.02,2909806,4717,616,,
0.05,1788,95.30913543701172,-41.3869409375,94.3125,2.6230434741592035e-05,0.02,2911315,4719,616,,
0.05,1789,144.66722106933594,-53.3110450625,96.625,1.7281039617955685e-05,0.02,2912861,4720,617,,
0.05,1790,85.90573120117188,-34.052202062499994,118.4375,2.9101667678332888e-05,0.02,2914756,4723,617,,
0.05,1791,59.866268157958984,-98.9112125625,82.125,4.1759743908187374e-05,0.02,2916070,4724,617,,
0.05,1792,83.27505493164062,-15.028847500000001,93.75,3.002099401783198e-05,0.02,2917570,4725,617,,
0.05,1793,97.11605834960938,-66.5008055625,128.1875,2.5742396246641874e-05,0.02,2919621,4728,617,,
0.05,1794,126.50598907470703,-75.9849311875,100.9375,1.9761910152737983e-05,0.02,2921236,4730,617,,
0.05,1795,118.49443817138672,-103.9095775,93.8125,2.1098036086186767e-05,0.02,2922737,4732,617,,
0.05,1796,135.43528747558594,-63.519022875000005,89.5625,1.8458998965797946e-05,0.02,2924170,4733,617,,
0.05,1797,122.98689270019531,-90.875233625,95.8125,2.0327370293671265e-05,0.02,2925703,4735,617,,
0.05,1798,65.82769775390625,-55.9556160625,89.3125,3.7977933970978484e-05,0.02,2927132,4736,617,,
0.05,1799,67.79886627197266,-56.157249375000006,87.25,3.687377102323808e-05,0.02,2928528,4737,618,,
0.05,1800,120.25572967529297,-66.8071740625,97.4375,2.07890279853018e-05,0.02,2930087,4739,618,,
0.05,1801,108.6824722290039,-27.552467250000007,112.75,2.3002789021120407e-05,0.02,2931891,4741,618,,
0.05,1802,71.85285186767578,-74.5370379375,78.0625,3.479333099676296e-05,0.02,2933140,4742,618,,
0.05,1803,77.1781005859375,-71.7004229375,83.5625,3.23926069540903e-05,0.02,2934477,4743,618,,
0.05,1804,108.40438079833984,-68.8224695625,85.1875,2.3061797037371434e-05,0.02,2935840,4745,618,,
0.05,1805,79.75424194335938,-58.6004570625,86.1875,3.1346295145340264e-05,0.02,2937219,4746,618,,
0.05,1806,68.8277587890625,-71.7548904375,87.0,3.6322551750345156e-05,0.02,2938611,4747,618,,
0.05,1807,89.84088897705078,-55.73432149999999,88.25,2.7826972655020654e-05,0.02,2940023,4749,619,,
0.05,1808,112.76136779785156,-61.45712449999999,95.5625,2.2170712327351794e-05,0.02,2941552,4750,619,,
0.05,1809,118.4972152709961,-102.26493906249999,99.3125,2.1097541321069002e-05,0.02,2943141,4752,619,,
0.05,1810,68.45185089111328,-80.4880865625,95.375,3.6522022128337994e-05,0.02,2944667,4753,619,,
0.05,1811,69.25371551513672,-51.714765937500005,86.0,3.6099143471801654e-05,0.02,2946043,4755,619,,
0.05,1812,133.9716339111328,-45.3179798125,94.25,1.8660666682990268e-05,0.02,2947551,4756,619,,
0.05,1813,126.3221435546875,-44.3406196875,101.875,1.979067201318685e-05,0.02,2949181,4758,619,,
0.05,1814,78.60640716552734,-62.157842375,84.375,3.1804022000869736e-05,0.02,2950531,4759,619,,
0.05,1815,84.68669128417969,-106.364793,85.3125,2.9520575481001288e-05,0.02,2951896,4761,619,,
0.05,1816,93.84105682373047,-98.51146331250001,87.5,2.6640791475074366e-05,0.02,2953296,4762,620,,
0.05,1817,120.1922836303711,-76.21864425,94.625,2.0800003767362796e-05,0.02,2954810,4764,620,,
0.05,1818,73.13603973388672,-70.7796986875,85.0,3.418287087697536e-05,0.02,2956170,4765,620,,
0.05,1819,89.19226837158203,-57.170875875,98.25,2.802933522616513e-05,0.02,2957742,4767,620,,
0.05,1820,96.63896179199219,-57.0975416875,86.125,2.586948176031001e-05,0.02,2959120,4768,620,,
0.05,1821,58.50998306274414,-38.6165153125,83.5,4.2727751861093566e-05,0.02,2960456,4769,620,,
0.05,1822,124.0589828491211,-22.5162716875,104.75,2.0151703211013228e-05,0.02,2962132,4771,620,,
0.05,1823,87.27244567871094,-19.979673687499997,97.3125,2.864592352125328e-05,0.02,2963689,4773,620,,
0.05,1824,78.96400451660156,-34.959633249999996,92.1875,3.1659994419896975e-05,0.02,2965164,4774,621,,
0.05,1825,99.58149719238281,-54.9101959375,101.0625,2.5105064196395688e-05,0.02,2966781,4776,621,,
0.05,1826,163.8401336669922,-0.2842734999999976,115.6875,1.5258776329574175e-05,0.02,2968632,4778,621,,
0.05,1827,149.79925537109375,-83.91224425,236.9375,1.668900040385779e-05,0.02,2972423,4788,620,,
0.05,1828,127.70783996582031,-47.2244049375,124.5,1.9575931219151244e-05,0.02,2974415,4791,620,,
0.05,1829,136.94000244140625,-17.078338937499996,133.9375,1.825617073336616e-05,0.02,2976558,4793,620,,
0.05,1830,142.59840393066406,-32.9184228125,295.0,1.7531752746435814e-05,0.02,2981278,4805,620,,
0.05,1831,69.8270492553711,-78.6807165625,88.75,3.580274278647266e-05,0.02,2982698,4806,620,,
0.05,1832,113.52476501464844,-81.8929144375,98.8125,2.2021626136847772e-05,0.02,2984279,4808,620,,
0.05,1833,165.00108337402344,-28.5772270625,121.75,1.515141502750339e-05,0.02,2986227,4810,620,,
0.05,1834,150.27105712890625,-53.7942711875,123.3125,1.663660441408865e-05,0.02,2988200,4813,620,,
0.05,1835,145.0475616455078,-73.1177798125,103.75,1.723572495393455e-05,0.02,2989860,4814,620,,
0.05,1836,91.04908752441406,-28.2805065,279.75,2.7457714168122038e-05,0.02,2994336,4831,619,,
0.05,1837,116.01611328125,-69.3953429375,99.8125,2.1548728909692727e-05,0.02,2995933,4832,619,,
0.05,1838,121.66437530517578,-23.363941812500002,102.875,2.0548330212477595e-05,0.02,2997579,4834,620,,
0.05,1839,125.09597778320312,-47.0215889375,118.0625,1.998465450014919e-05,0.02,2999468,4836,620,,
,,,,,,,3000000,,,110.2,-13.836485128188553
0.05,1840,128.84059143066406,-84.95714556250002,117.4375,1.9403822079766542e-05,0.02,3001347,4839,620,,
